country,group,dimension,birth,death,length
South Korea,mixed,0,0,0.304347813,0.304347813
South Korea,mixed,0,0,0.304347813,0.304347813
South Korea,mixed,0,0,0.304347813,0.304347813
South Korea,mixed,0,0,0.326086968,0.326086968
South Korea,mixed,0,0,0.326086968,0.326086968
South Korea,mixed,0,0,0.326086968,0.326086968
South Korea,mixed,0,0,0.347826093,0.347826093
South Korea,mixed,0,0,0.369565219,0.369565219
South Korea,mixed,0,0,0.369565219,0.369565219
South Korea,mixed,0,0,0.369565219,0.369565219
South Korea,mixed,0,0,0.369565219,0.369565219
South Korea,mixed,0,0,0.369565219,0.369565219
South Korea,mixed,0,0,0.521739125,0.521739125
South Korea,mixed,1,0.391304344,0.413043469,0.021739125
South Korea,mixed,1,0.391304344,0.413043469,0.021739125
South Korea,mixed,1,0.391304344,0.434782594,0.043478251
South Korea,mixed,1,0.369565219,0.413043469,0.043478251
South Korea,mixed,1,0.369565219,0.391304344,0.021739125
South Korea,mixed,1,0.369565219,0.391304344,0.021739125
South Korea,mixed,1,0.347826093,0.413043469,0.065217376
South Korea,mixed,1,0.282608688,0.326086968,0.04347828
South Korea,nonrecombinant,0,0,0.021739131,0.021739131
South Korea,nonrecombinant,0,0,0.217391297,0.217391297
South Korea,nonrecombinant,0,0,0.217391297,0.217391297
South Korea,nonrecombinant,0,0,0.217391297,0.217391297
South Korea,nonrecombinant,0,0,0.239130437,0.239130437
South Korea,nonrecombinant,0,0,0.260869563,0.260869563
South Korea,nonrecombinant,0,0,0.260869563,0.260869563
South Korea,nonrecombinant,0,0,0.282608688,0.282608688
South Korea,nonrecombinant,0,0,0.304347813,0.304347813
South Korea,nonrecombinant,0,0,0.304347813,0.304347813
South Korea,nonrecombinant,0,0,0.304347813,0.304347813
South Korea,nonrecombinant,0,0,0.326086968,0.326086968
South Korea,nonrecombinant,0,0,0.326086968,0.326086968
South Korea,nonrecombinant,0,0,0.326086968,0.326086968
South Korea,nonrecombinant,0,0,0.347826093,0.347826093
South Korea,nonrecombinant,0,0,0.369565219,0.369565219
South Korea,nonrecombinant,0,0,0.369565219,0.369565219
South Korea,nonrecombinant,0,0,0.369565219,0.369565219
South Korea,nonrecombinant,0,0,0.369565219,0.369565219
South Korea,nonrecombinant,0,0,0.369565219,0.369565219
South Korea,nonrecombinant,0,0,0.521739125,0.521739125
South Korea,nonrecombinant,1,0.391304344,0.413043469,0.021739125
South Korea,nonrecombinant,1,0.391304344,0.413043469,0.021739125
South Korea,nonrecombinant,1,0.391304344,0.434782594,0.043478251
South Korea,nonrecombinant,1,0.369565219,0.413043469,0.043478251
South Korea,nonrecombinant,1,0.369565219,0.391304344,0.021739125
South Korea,nonrecombinant,1,0.369565219,0.391304344,0.021739125
South Korea,nonrecombinant,1,0.347826093,0.413043469,0.065217376
South Korea,nonrecombinant,1,0.282608688,0.326086968,0.04347828
South Korea,recombinant,0,0,0.021739131,0.021739131
South Korea,recombinant,0,0,0.217391297,0.217391297
South Korea,recombinant,0,0,0.217391297,0.217391297
South Korea,recombinant,0,0,0.217391297,0.217391297
South Korea,recombinant,0,0,0.239130437,0.239130437
South Korea,recombinant,0,0,0.260869563,0.260869563
South Korea,recombinant,0,0,0.260869563,0.260869563
South Korea,recombinant,0,0,0.282608688,0.282608688
South Korea,recombinant,0,0,0.304347813,0.304347813
South Korea,recombinant,0,0,0.304347813,0.304347813
South Korea,recombinant,0,0,0.304347813,0.304347813
South Korea,recombinant,0,0,0.326086968,0.326086968
South Korea,recombinant,0,0,0.326086968,0.326086968
South Korea,recombinant,0,0,0.326086968,0.326086968
South Korea,recombinant,0,0,0.347826093,0.347826093
South Korea,recombinant,0,0,0.369565219,0.369565219
South Korea,recombinant,0,0,0.369565219,0.369565219
South Korea,recombinant,0,0,0.369565219,0.369565219
South Korea,recombinant,0,0,0.369565219,0.369565219
South Korea,recombinant,0,0,0.369565219,0.369565219
South Korea,recombinant,0,0,0.521739125,0.521739125
South Korea,recombinant,1,0.391304344,0.413043469,0.021739125
South Korea,recombinant,1,0.391304344,0.413043469,0.021739125
South Korea,recombinant,1,0.391304344,0.434782594,0.043478251
South Korea,recombinant,1,0.369565219,0.413043469,0.043478251
South Korea,recombinant,1,0.369565219,0.391304344,0.021739125
South Korea,recombinant,1,0.369565219,0.391304344,0.021739125
South Korea,recombinant,1,0.347826093,0.413043469,0.065217376
South Korea,recombinant,1,0.282608688,0.326086968,0.04347828
USA,mixed,0,0,0.166666672,0.166666672
USA,mixed,0,0,0.166666672,0.166666672
